doc_id,llm_primary_pb,llm_primary_conf,llm_secondary_pbs,llm_rejected_pbs,llm_reasoning,inference_time_sec
455162266eca,None,N/A,None,None,"The abstract discusses a novel hybrid recommendation strategy for refining collaborative filtering (CF) in resource recommender systems. It focuses on improving user-resource dynamics and evaluation metrics, but does not contain any explicit biophysical measurements or ecological responses to environmental changes. The text is purely about information retrieval and data mining techniques without mentioning any terms related to the Planetary Boundaries framework such as climate change, ocean acidification, ozone depletion, nutrient flows, freshwater use, land-system change, biosphere integrity, novel entities, or atmospheric aerosol loading. Therefore, applying the Exclusion Rule strictly, this paper does not qualify for any of the PBs.",5.932915925979614
f13c652030d7,PB9,High,"PB1, PB4","PB2, PB3, PB5, PB6, PB7, PB8","The abstract discusses the quantification of black carbon formation in savanna fires and its volatilization ratios. It measures particulate matter (black carbon) and its impact on atmospheric composition, which directly relates to aerosol loading and climate change. The study explicitly mentions the formation of black carbon, a key component of atmospheric aerosols, and discusses its effects on air quality and regional climate patterns. However, it also touches upon the broader implications for greenhouse gas emissions (CO2) and nutrient cycling in ecosystems. Applying the Anti-Overfiltering clause, ecological responses to climate drivers are valid biophysical metrics. The study's primary focus is on aerosol loading due to black carbon formation from fires, which directly impacts air quality and regional climate patterns.",9.280899047851562
ec09b2719157,PB9,High,None,PB1,"The abstract focuses on the impact of Asian dust on cloud radiative forcing, specifically analyzing how aerosols affect cloud cooling and radiation balance. The study uses satellite data to measure particulate matter effects on clouds and their radiative properties. This directly aligns with PB9's core definition involving atmospheric aerosol loading and its impacts on air quality and regional climate patterns. While the abstract also touches upon indirect climate impacts, it does not explicitly discuss greenhouse gas emissions or warming trends that would trigger PB1. The analysis is firmly rooted in particulate matter effects rather than broader climatic changes.",6.157083034515381
683e518543a2,PB9,High,None,PB1,"The abstract discusses the modification of a carbon analysis protocol for measuring organic and elemental carbon (OC and EC) in aerosols. It mentions reflectance (R) and transmittance (T) values at multiple wavelengths, which are crucial for understanding particulate matter properties. The study demonstrates that these measurements can be used to ground-truth remote sensing data, improve estimates of Earth’s radiation balance, and identify sources of black and brown carbon. While the abstract does not explicitly mention greenhouse gas emissions or climate change impacts (PB1), it clearly focuses on aerosol optical depth and particulate matter properties, which are directly related to atmospheric aerosol loading (PB9). The study's primary focus is on the physical measurement and characterization of aerosols, aligning with PB9’s core definition. Applying the Anti-Overfiltering clause, this biophysical impact must be recognized.",8.338280439376831
496666e9b6da,PB9,High,PB1,None,"The abstract discusses the parameterization of aerosol activation into cloud droplets within a climate model (CESM/CAM5) and evaluates its impact on cloud properties, specifically cloud droplet number concentration (CDNC). The study explicitly mentions aerosols, clouds, and their interactions, which are central to understanding atmospheric processes that affect both air quality and regional climate patterns. While the primary focus is on improving the accuracy of climate models through better representation of aerosol-cloud interactions, it directly measures particulate matter's impact on cloud properties (PB9). The study does not explicitly discuss greenhouse gas emissions or warming impacts but focuses on aerosols' direct physical effects on clouds, which aligns with PB9. However, since aerosol-cloud interactions can also influence climate change (PB1), a secondary connection is noted.",8.35251498222351
4f22542e7388,None,N/A,None,PB9,"The abstract describes the construction of early Eocene climate model boundary conditions, including topography, bathymetry, vegetation, aerosol distributions, and river runoff. While it mentions aerosols, which could potentially relate to PB9 (Atmospheric Aerosol Loading), the primary focus is on historical climate modeling rather than contemporary environmental impacts or biophysical measurements of current aerosol loading. The abstract does not provide any direct evidence of human-driven changes in aerosol concentrations affecting air quality or regional climate patterns today. Therefore, it aligns more with paleoclimate research and lacks explicit references to modern anthropogenic activities that would trigger PB9. Applying the Exclusion Rule strictly, this paper should be excluded from PB9 due to its focus on historical reconstructions rather than current environmental impacts.",7.208393573760986
83a1b1987b47,PB9,High,None,PB1,"The abstract discusses the TROPOMI level-2 aerosol layer height (ALH) product, which measures ALH over cloud-free scenes using oxygen A-band measurements and radiative transfer model calculations. The core focus is on particulate matter in the atmosphere as indicated by the UV Aerosol Index (UVAI). This study explicitly deals with atmospheric particles and their vertical distribution, directly aligning with the core definition of PB9 (Atmospheric Aerosol Loading) which involves human-induced increases in aerosols affecting air quality and climate patterns. The abstract does not mention any direct biophysical impacts related to greenhouse gas emissions or warming that would trigger PB1. Therefore, based on the explicit measurement of particulate matter and its interaction with solar radiation, this study primarily falls under PB9.",7.81969690322876
89c5bea6f4b6,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes Knudsen flow experiments aimed at revealing mechanistic details of interfacial reactions on a molecular level. The focus is on adsorption/desorption kinetics and quantitative uptake on substrates, with an emphasis on the design parameters of the Knudsen Flow Reactor (KFR). This research falls under the domain of physical chemistry and materials science, lacking explicit references to biophysical impacts, environmental degradation, ecological responses, or any direct measurements related to Planetary Boundaries. The study does not mention climate change, ocean acidification, stratospheric ozone depletion, biogeochemical flows, freshwater use, land-system changes, biosphere integrity, novel entities, or atmospheric aerosol loading. Therefore, based on the Exclusion Rules and Anti-Overfiltering Clause, this abstract should be rejected for Planetary Boundaries.",8.863209009170532
ad9445fe976c,PB9,High,None,PB1,"The abstract focuses on the hygroscopic properties of submicron aerosol particles and their growth factors at various relative humidities. The study measures particulate matter (PM) characteristics, which directly relates to atmospheric aerosols and their interactions with humidity. This aligns closely with PB9's core definition involving aerosol loading and its impact on air quality and regional climate patterns. While the abstract does not explicitly mention broader climate impacts or greenhouse gas emissions, it clearly involves detailed measurements of particulate matter properties that are central to PB9. The study avoids thematic social science topics and strictly adheres to biophysical metrics.",6.57720685005188
83964a920703,PB9,High,None,PB1,"The abstract discusses the effects of volcanic eruptions on aerosol–cloud interactions, focusing on satellite retrievals and atmospheric modeling to analyze cloud properties during degassing events at Kilauea volcano in 2008 and 2018. The study explicitly measures changes in cloud effective radius, droplet number concentration, liquid water path, cloud fraction, ice crystal concentrations, and ice water content. These measurements are directly related to aerosol loading and its impact on atmospheric processes (PB9). While the abstract mentions climate impacts indirectly through cloud properties, it does not focus on greenhouse gas emissions or direct warming effects that would trigger PB1. The study's primary focus is on particulate matter and aerosols' influence on clouds and regional climate patterns, which aligns with PB9’s core definition.",7.980427980422974
9164ad05c489,PB9,High,None,PB1,"The abstract focuses on the microphysical and optical properties of aerosol during a mega-fire event in Siberia, utilizing ground-based measurements and satellite observations. The study specifically mentions aerosol optical depth (AOD) as a core metric under varying conditions of fire intensity and biomass burning type. Given that AOD is explicitly mentioned and analyzed, it directly aligns with the core definition and activation logic for PB9 (Atmospheric Aerosol Loading). While there are indirect implications on climate change due to particulate emissions from fires, the primary focus remains on aerosols and their optical properties. The exclusion rules do not apply here as the study does not stray into thematic areas unrelated to biophysical impacts.",7.0391600131988525
260cc6707374,PB4,High,PB9,PB1,"The abstract discusses the atmospheric deposition of dissolved organic matter (DOM) and its impact on the Mediterranean Sea, specifically focusing on dissolved organic carbon (DOC), phosphorus (DOP), and nitrogen (DON). The study measures biophysical impacts related to nutrient flows and aerosol loading. However, it does not explicitly mention any direct human-driven alteration of these systems beyond natural processes like Saharan dust deposition. While there is a clear connection to the biogeochemical cycles (PB4) due to the discussion on nutrient inputs and their impact on marine ecosystems, the study's primary focus is on atmospheric fluxes and elemental ratios rather than anthropogenic disruption. The abstract also touches upon climate change impacts indirectly but does not provide explicit measurements or direct human-driven alterations that would activate PB1. Therefore, based on the strict exclusion rules, PB4 is the most relevant planetary boundary due to the discussion of nutrient loading and biogeochemical cycles.",9.323189735412598
0672168600bf,PB9,High,PB1,"PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract discusses the Aerosol and Cloud Experiment in the Eastern North Atlantic (ACE-ENA), focusing on aerosols, cloud condensation nuclei (CCN) composition, and their radiative effects. The study measures non-refractory submicrometer aerosol mass loading, trace reactive gases, and particulate methanesulfonic acid (MSA). It also examines vertical profiles of aerosol and gas chemistry, identifying local marine emissions and long-range-transported aged aerosols. While the abstract mentions climate models and radiative effects, it primarily focuses on aerosol properties and their sources rather than broader climate impacts or greenhouse gases. The core biophysical metrics include particulate matter concentrations (PM) and trace gases, which directly relate to atmospheric aerosol loading (PB9). However, there is also a discussion of CCN perturbations due to anthropogenic emissions in remote regions, which could imply indirect effects on the climate system (PB1), but this is not the primary focus. Applying the Anti-Overfiltering clause, the explicit measurement and characterization of aerosol properties and their radiative impacts are clear indicators for PB9.",12.017811298370361
7e7db277fd49,PB9,High,PB1,PB7,"The abstract discusses the retrieval and analysis of SO2 column densities from satellite observations, specifically focusing on discrepancies between different retrieval products. The study evaluates trends in SO2 emissions over time and compares these with ground-based measurements and emission inventories. While it mentions health impacts of SO2 exposure and its role in particulate matter formation (PM2.5), the primary focus is on measuring and analyzing atmospheric concentrations and trends of a pollutant rather than direct biophysical impacts or ecological responses to climate change. The study does not explicitly measure greenhouse gas emissions, warming, or climate-impact language that would directly activate PB1. However, it does discuss particulate matter (PM2.5) formation from SO2 oxidation, which is relevant to atmospheric aerosol loading (PB9). Applying the Anti-Overfiltering clause, while there are mentions of air quality and health impacts, these do not override the primary focus on measuring SO2 emissions and their trends.",10.6631498336792
edcffe92f4f7,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on the measurement of inhalable ambient airborne particles (PM10 and PM2.5) in urban environments across Spain, detailing their chemical composition and variations between different towns. The study explicitly measures particulate matter concentrations and discusses trace metal content, which are direct biophysical metrics related to atmospheric aerosol loading. While it does not delve into broader climate impacts or greenhouse gas emissions, the core focus on particulates aligns with PB9's activation logic. There is no mention of terms that would activate other planetary boundaries such as ocean acidification (PB2), stratospheric ozone depletion (PB3), biogeochemical flows (PB4), freshwater use (PB5), land-system change (PB6), biosphere integrity (PB7), novel entities (PB8), or general climate change impacts without aerosol specifics (PB1). The study's primary focus on particulate matter and its chemical composition adheres strictly to the criteria for PB9.",10.110623836517334
b9283c8bb52e,PB9,High,None,PB1,"The abstract discusses the spatial distribution of aerosols and particulate matter (PM) concentrations during fog episodes in Pakistan. It mentions specific satellite observations such as MODIS, Ozone Monitoring Instrument, CALIPSO, and ground monitoring of PM10 levels. The study identifies significant correlations between satellite data and ground-level measurements, highlighting the presence of smoke and absorbing aerosol layers contributing to winter fog conditions. While the primary focus is on atmospheric phenomena and air quality issues, it explicitly measures particulate matter (PM) concentrations and aerosols, which are core components of PB9's activation logic. The study does not delve into broader climate change impacts or greenhouse gas emissions but focuses on particulate pollution and its environmental effects.",7.166004657745361
d1fc7e47a220,PB9,High,None,PB1,"The abstract focuses on the chemical composition of secondary organic aerosol (SOA) particles formed by dark ozonolysis of α-pinene, characterized using high-resolution time-of-flight aerosol mass spectrometry. The study measures particulate matter and its chemical composition under varying loadings, which directly relates to atmospheric aerosols and their impacts on air quality and climate patterns. This aligns with the core definition and activation logic of PB9 (Atmospheric Aerosol Loading). While there is no explicit mention of broader climate change impacts or biophysical metrics related to other planetary boundaries, the study's focus on particulate matter composition and loading clearly triggers PB9.",6.97219181060791
56c7d6d62d7c,PB9,High,None,PB1,"The abstract discusses an intensive field experiment on dust aerosols in Dunhuang, focusing on the characteristics of these aerosols and their radiative impact. The study measures particulate matter (PM) through sky radiometer measurements and model simulations to assess short-wave radiative effects on regional climate. Key terms include 'dust aerosol', 'particulate matter', 'radiative forcing', and 'aerosol optical depth'. These terms directly relate to the core definitions of PB9, which involves atmospheric aerosols affecting air quality and regional climate patterns. The study does not explicitly mention greenhouse gas emissions or direct biophysical impacts related to climate change (PB1), but it clearly measures particulate matter and its radiative effects, thus aligning with PB9's activation logic. There is no evidence of other planetary boundaries being directly addressed in the abstract.",8.259480476379395
6c517c5bda80,None,N/A,None,"PB1, PB9","The abstract discusses proxies and measurement techniques for mineral dust in Antarctic ice cores. This research is primarily focused on paleoclimatology, specifically the analysis of past atmospheric conditions through ice core data. While it involves environmental measurements related to particulate matter (mineral dust), there are no explicit references to contemporary biophysical impacts or ecological responses that would directly link this work to current planetary boundaries such as PB1 (Climate Change) or PB9 (Atmospheric Aerosol Loading). The study is fundamentally a scientific investigation into historical atmospheric conditions and does not address modern environmental degradation, climate change mitigation, or direct human-induced changes in the environment. Therefore, applying the Exclusion Rule strictly, this abstract should be excluded from planetary boundary classifications as it lacks explicit biophysical impacts relevant to current planetary boundaries.",7.334383726119995
08f457a29ab7,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes measurements of reactive halogen species, trace gases, and aerosols in the marine boundary layer over the tropical North Atlantic. The study focuses on characterizing spatial distributions and vertical distributions of these components using multiple platforms including a ship and an aircraft. It also mentions long-term ground-based measurements at the Cape Verde Atmospheric Observatory (CVAO). While the abstract discusses air mass origins, trace gas concentrations, and aerosol composition, it does not explicitly mention any direct biophysical impacts or environmental degradation that would directly relate to Planetary Boundaries such as climate change, ocean acidification, stratospheric ozone depletion, etc. The measurements are primarily focused on atmospheric chemistry and do not provide evidence of significant human-driven alteration of the environment beyond basic air quality monitoring. Applying the Exclusion Rules strictly, there is no clear connection to any specific biophysical impact or environmental degradation that would activate a Planetary Boundary.",9.384148836135864
